Outlet_ID,Outlet_Size,Cooler_Count,Outlet_Type
OUT_00782,small,2,Pharmacy
OUT_00783,Small,0,Kiosk
OUT_00784,Small,1,SMMT
OUT_00785,Medium,1,SMMT
OUT_00786,Small,0,Bakery
OUT_00787,Medium,1,SMMT
OUT_00788,Medium,2,Pharmacy
OUT_00789,Large,5,Bakry
OUT_00790,Small,0,Bakery
OUT_00791,Extra Large,5,SMMT
OUT_00792,Large,5,Pharmacy
OUT_00793,Medium,1,Hotel
OUT_00794,Small,0,Bakery
OUT_00795,Large,2,SMMT
OUT_00796,Small,0,Grocry
OUT_00797,Medium,2,SMMT
OUT_00798,Medium,2,Eatery
OUT_00799,Large,4,SMMT
OUT_00800,Large,3,Eatery
OUT_00801,Small,1,Bakery
OUT_00802,Small,0,Kiosk
OUT_00803,Medium,1,Bakery
OUT_00804,Small,0,Bakry
OUT_00805,Small,0,Grocery
OUT_00806,Small,0,Pharmacy
OUT_00807,Small,0,SMMT
OUT_00808,Medium,1,Kiosk
OUT_00809,Medium,2,Hotel
OUT_00810,Small,0,Pharmacy
OUT_00811,small,0,SMMT
OUT_00812,Small,1,Kiosk
OUT_00813,Small,0,Bakry
OUT_00814,Small,0,Pharmacy
OUT_00815,Extra Large,2,Eatery
OUT_00816,Small,0,Bakery
OUT_00817,small,5,Eatery
OUT_00818,Small,0,Pharmacy
OUT_00819,Small,0,SMMT
OUT_00820,Small,0,Grocery
OUT_00821,Small,1,Kiosk
OUT_00822,Medium,1,Bakery
OUT_00823,Large,2,Eatery
OUT_00824,Small,0,Eatery
OUT_00825,Medium,2,Eatery
OUT_00826,Medium,2,Eatery
OUT_00827,Small,0,Kiosk
OUT_00828,Medium,1, Eatery 
OUT_00829,Small,0,Pharmacy
OUT_00830,Small,1,Hotel
OUT_00831,Small,0,Eatery
OUT_00832,Small,0,Kiosk
OUT_00833,Medium,2,Grocery
OUT_00834,Medium,1,Hotel
OUT_00835,Medium,2,SMMT
OUT_00836,Medium,2,Hotel
OUT_00837,Large,4,Kiosk
OUT_00838,Medium,1,Pharmacy
OUT_00839,Small,0,Pharmacy
OUT_00840,Extra Large,4,Hotel
OUT_00841,Small,0,Hotel
OUT_00842,Small,0,Bakery
OUT_00843,Medium,2,Bakery
OUT_00844,Small,0,Grocery
OUT_00845,Medium,1,Bakery
OUT_00846,Small,1,Bakery
OUT_00847,Medium,1,Kiosk
OUT_00848,Medium,2,Bakery
OUT_00849,Medium,1,Eatery
OUT_00850,Small,0,SMMT
OUT_00851,Small,0,Bakery
OUT_00852,Medium,2,Kiosk
OUT_00853,Extra Large,5,Bakery
OUT_00854,Medium,1,Kiosk
OUT_00855,Small,1,Hotel
OUT_00856,Extra Large,2,Pharmacy
OUT_00857,Large,4,Pharmacy
OUT_00858,Small,0,Kiosk
OUT_00859,Small,0,Kiosk
OUT_00860,Small,0,Kiosk
OUT_00861,Small,0,SMMT
OUT_00862,Small,1,Eatery
OUT_00863,small,0,SMMT
OUT_00864,Small,0,Hotel
OUT_00865,Medium,2,Grocery
OUT_00866,Medium,1,Bakry
OUT_00867,Medium,2,Grocery
OUT_00868,small,0,Kiosk
OUT_00869,small,1,Grocery
OUT_00870,Medium,2,Pharmacy
OUT_00871,Large,2,SMMT
OUT_00872,Small,0,Pharmacy
OUT_00873,Large,2,Eatery
OUT_00874,Medium,1,Bakry
OUT_00875,Small,0,SMMT
OUT_00876,Small,0,Bakry
OUT_00877,Large,4,Eatery
OUT_00878,Medium,2,Pharmacy
OUT_00879,Medium,1,Hotel
OUT_00880,Small,0,Bakery
OUT_00881,Large,2,SMMT
OUT_00882,Small,0,SMMT
OUT_00883,small,0,SMMT
OUT_00884,Medium,1,Bakery
OUT_00885,Medium,1,Bakery
OUT_00886,Extra Large,2,Kiosk
OUT_00887,Small,0,Grocery
OUT_00888,Small,0,Grocery
OUT_00889,Medium,2,Pharmacy
OUT_00890,Medium,1,Bakery
OUT_00891,Medium,2,Bakery
OUT_00892,Small,1,Bakry
OUT_00893,Small,1,Bakery
OUT_00894,Small,0,Grocery
OUT_00895,Medium,1,Bakry
OUT_00896,Small,0,SMMT
OUT_00897,Medium,2,Pharmacy
OUT_00898,Small,1,SMMT
OUT_00899,Small,1,Grocry
OUT_00900,Small,1,Bakery
OUT_00901,Small,0,Pharmacy
OUT_00902,Small,0,Kiosk
OUT_00903,Large,2,Grocery
OUT_00904,Small,0,Pharmacy
OUT_00905,Small,0,SMMT
OUT_00906,Large,4,Eatery
OUT_00907,Small,0,Hotel
OUT_00908,Small,0,Hotel
OUT_00909,Small,0,Grocery
OUT_00910,Small,0,Eatery
OUT_00911,Small,0,Grocry
OUT_00912,Large,5,Grocery
OUT_00913,Medium,2,Eatery
OUT_00914,Medium,1,Grocery
OUT_00915,Small,1,Eatery
OUT_00916,Medium,2,Grocery
OUT_00917,Medium,1,Kiosk
OUT_00918,Large,4,Kiosk
OUT_00919,small,0,SMMT
OUT_00920,Medium,1,Eatery
OUT_00921,Medium,1,SMMT
OUT_00922,Small,1,Hotel
OUT_00923,Large,5,Hotel
OUT_00924,Medium,2,Pharmacy
OUT_00925,Small,0,Eatery
OUT_00926,Small,0,SMMT
OUT_00927,Small,0,SMMT
OUT_00928,Small,0,Hotel
OUT_00929,Medium,2,Grocery
OUT_00930,Medium,2,Grocery
OUT_00931,Small,0,SMMT
OUT_00932,Small,1,Eatery
OUT_00933,Large,3,Kiosk
OUT_00934,Large,3,Grocery
OUT_00935,Medium,1,Pharmacy
OUT_00936,Small,0,Hotel
OUT_00937,Large,5,Pharmacy
OUT_00938,Medium,2,Pharmacy
OUT_00939,Small,1,Grocery
OUT_00940,Small,1,Hotel
OUT_00941,Medium,1,Grocery
OUT_00942,Medium,2,Bakery
OUT_00943,Large,4,Grocery
OUT_00944,Small,1,SMMT
OUT_00945,Medium,2,SMMT
OUT_00946,Small,1,Hotel
OUT_00947,Small,0,SMMT
OUT_00948,Small,0,SMMT
OUT_00949,Small,0,Eatery
OUT_00950,Small,0,Grocry
OUT_00951,Medium,1,Bakery
OUT_00952,Large,4,Eatery
OUT_00953,Small,1,Bakery
OUT_00954,Large,3,Grocery
OUT_00955,Medium,1,Hotel
OUT_00956,Medium,1,Grocery
OUT_00957,Small,0,Grocery
OUT_00958,Small,0,Eatery
OUT_00959,Small,0,Grocery
OUT_00960,Large,3,SMMT
OUT_00961,Small,1,Eatery
OUT_00962,Medium,2,Pharmacy
OUT_00963,Medium,2,Grocery
OUT_00964,Small,0,Kiosk
OUT_00965,Extra Large,2,SMMT
OUT_00966,Small,0,Pharmacy
OUT_00967,Small,0,Eatery
OUT_00968,Small,0,Pharmacy
OUT_00969,Medium,1,Bakery
OUT_00970,Small,1,Hotel
OUT_00971,Small,1,Kiosk
OUT_00972,Medium,1,Kiosk
OUT_00973,Large,4,Kiosk
OUT_00974,small,0,Pharmacy
OUT_00975,Small,0,Hotel
OUT_00976,Medium,2,SMMT
OUT_00977,Small,0,SMMT
OUT_00978,Small,0,Hotel
OUT_00979,Small,1,Grocery
OUT_00980,Small,1,Bakery
OUT_00981,Medium,1,Bakery
OUT_00982,Small,0,Pharmacy
OUT_00983,Small,0,Kiosk
OUT_00984,Small,0,Eatery
OUT_00985,Medium,2,Bakery
OUT_00986,Large,3,Bakry
OUT_00987,Small,0,SMMT
OUT_00988,Medium,1,Grocry
OUT_00989,Small,0,Hotel
OUT_00990,Large,5,Grocery
OUT_00991,Small,1,Hotel
OUT_00992,Medium,2,Eatery
OUT_00993,Small,1,Hotel
OUT_00994,Large,2,Hotel
OUT_00995,Large,3,Kiosk
OUT_00996,Extra Large,3,Hotel
OUT_00997,Medium,1,Bakry
OUT_00998,Medium,2,Bakery
OUT_00999,Medium,2,Kiosk
OUT_01000,Small,0,Pharmacy
OUT_01001,Small,0,Kiosk
OUT_01002,Small,0,Grocery
OUT_01003,Small,0,Eatery
OUT_01004,Small,1,Grocery
OUT_01005,Medium,1,Kiosk
OUT_01006,Extra Large,4,Hotel
OUT_01007,Small,1,Bakery
OUT_01008,Medium,2,Kiosk
OUT_01009,Small,1,Pharmacy
OUT_01010,Medium,1,Pharmacy
OUT_01011,Medium,1,Hotel
OUT_01012,Medium,1,Hotel
OUT_01013,Small,0,Hotel
OUT_01014,Medium,1,SMMT
OUT_01015,Medium,2,Eatery
OUT_01016,Medium,1,Bakery
OUT_01017,Small,0,Pharmacy
OUT_01018,Large,2,Eatery
OUT_01019,Small,0,Kiosk
OUT_01020,Small,1,Hotel
OUT_01021,Small,0,Pharmacy
OUT_01022,Small,1,SMMT
OUT_01023,Large,2,Kiosk
OUT_01024,Small,0,Eatery
OUT_01025,Medium,1,Grocery
OUT_01026,Medium,2,Grocery
OUT_01027,Small,0,Kiosk
OUT_01028,Small,0,Kiosk
OUT_01029,Small,0,Hotel
OUT_01030,Small,0,Eatery
OUT_01031,Small,0,Kiosk
OUT_01032,Extra Large,3,Eatery
OUT_01033,Small,0,Hotel
OUT_01034,Small,0, Eatery 
OUT_01035,Medium,2,Pharmacy
OUT_01036,Large,4,Eatery
OUT_01037,Medium,2,Hotel
OUT_01038,Medium,2,Eatery
OUT_01039,Medium,2,SMMT
OUT_01040,Medium,1,Hotel
OUT_01041,Medium,2,Bakery
OUT_01042,Small,0,Kiosk
OUT_01043,Small,0,Grocery
OUT_01044,Extra Large,3,Grocry
OUT_01045,Small,0,Kiosk
OUT_01046,small,0,Pharmacy
OUT_01047,Small,1,Hotel
OUT_01048,Small,1,Kiosk
OUT_01049,Medium,2,Bakery
OUT_01050,Small,0,Pharmacy
OUT_01051,Medium,2,Kiosk
OUT_01052,Small,1,Eatery
OUT_01053,Small,1,Kiosk
OUT_01054,Medium,2,Kiosk
OUT_01055,Small,0,Bakry
OUT_01056,Medium,2,Grocery
OUT_01057,Small,0,SMMT
OUT_01058,Medium,1,SMMT
OUT_01059,Medium,2,Grocery
OUT_01060,Medium,1,Kiosk
OUT_01061,Extra Large,3,Grocery
OUT_01062,Small,0,Hotel
OUT_01063,Small,0,Kiosk
OUT_01064,Small,0,Bakry
OUT_01065,Small,0,Kiosk
OUT_01066,Small,0,Bakery
OUT_01067,Small,0,SMMT
OUT_01068,Small,1,Hotel
OUT_01069,Medium,2,Hotel
OUT_01070,Small,0,Hotel
OUT_01071,small,1,Hotel
OUT_01072,Medium,2, Eatery 
OUT_01073,Large,3,Bakery
OUT_01074,Medium,2,Pharmacy
OUT_01075,Medium,2,Grocery
OUT_01076,Medium,2,Hotel
OUT_01077,Small,0,SMMT
OUT_01078,Small,1,SMMT
OUT_01079,Large,2,Hotel
OUT_01080,Medium,2,Eatery
OUT_01081,small,0,Kiosk
OUT_01082,Small,0,Grocery
OUT_01083,Small,0,Kiosk
OUT_01084,Small,0,Eatery
OUT_01085,Large,4,Bakery
OUT_01086,Medium,2, Eatery 
OUT_01087,Small,1,Hotel
OUT_01088,Small,0,SMMT
OUT_01089,Small,1,Bakery
OUT_01090,Large,3,SMMT
OUT_01091,Small,1,Pharmacy
OUT_01092,Small,0,Kiosk
OUT_01093,Medium,2,SMMT
OUT_01094,Small,1,Grocery
OUT_01095,Small,0,Pharmacy
OUT_01096,Small,0,Eatery
OUT_01097,Medium,2,Bakery
OUT_01098,Small,1,Bakery
OUT_01099,Large,2,Eatery
OUT_01100,Extra Large,4,Hotel
OUT_01101,Small,1,Eatery
OUT_01102,Medium,2,Eatery
OUT_01103,Small,1,Bakery
OUT_01104,Small,0,SMMT
OUT_01105,Large,3,Hotel
OUT_01106,Small,1,Grocery
OUT_01107,Large,3,SMMT
OUT_01108,Extra Large,2,Kiosk
OUT_01109,Medium,2,Hotel
OUT_01110,Medium,1,Bakery
OUT_01111,Medium,1,Bakry
OUT_01112,Small,0,Eatery
OUT_01113,Small,0,Kiosk
OUT_01114,Small,0,Bakry
OUT_01115,Medium,1,Kiosk
OUT_01116,Medium,2,Eatery
OUT_01117,Small,1,Bakery
OUT_01118,Small,1,SMMT
OUT_01119,Small,0,Hotel
OUT_01120,Small,0,Kiosk
OUT_01121,Medium,2,SMMT
OUT_01122,Small,1,Hotel
OUT_01123,Medium,2,Hotel
OUT_01124,Extra Large,4,Hotel
OUT_01125,Small,0,SMMT
OUT_01126,Small,0,Bakery
OUT_01127,Small,1,Bakery
OUT_01128,Small,0,Hotel
OUT_01129,Small,1,SMMT
OUT_01130,Large,4,Pharmacy
OUT_01131,Small,0,Hotel
OUT_01132,Small,0,Bakery
OUT_01133,Large,4,Hotel
OUT_01134,Large,4,Pharmacy
OUT_01135,Large,4,Grocery
OUT_01136,Small,0,Hotel
OUT_01137,Medium,2,Grocery
OUT_01138,Medium,1,Pharmacy
OUT_01139,,1,Grocery
OUT_01140,Small,1,Grocery
OUT_01141,Small,1,Bakery
OUT_01142,Medium,1,Eatery
OUT_01143,Small,1,Bakery
OUT_01144,Small,1,Hotel
OUT_01145,Medium,1,Eatery
OUT_01146,Extra Large,5,Grocery
OUT_01147,Small,0,SMMT
OUT_01148,Medium,1,Eatery
OUT_01149,Medium,2,Kiosk
OUT_01150,Small,1,SMMT
OUT_01151,Small,1,Hotel
OUT_01152,Extra Large,2,Eatery
OUT_01153,Large,4,Grocery
OUT_01154,Small,0,Kiosk
OUT_01155,Small,0,Pharmacy
OUT_01156,Medium,1,Grocery
OUT_01157,Medium,1,Hotel
OUT_01158,Small,0,Eatery
OUT_01159,Small,0,Eatery
OUT_01160,Small,0,Grocery
OUT_01161,Small,0,Eatery
OUT_01162,Small,1,Hotel
OUT_01163,Small,0,Bakery
OUT_01164,Large,2,Hotel
OUT_01165,Small,1,Hotel
OUT_01166,Medium,1,SMMT
OUT_01167,Small,1,Bakery
OUT_01168,Small,0,Eatery
OUT_01169,Small,1,Hotel
OUT_01170,,1,Hotel
OUT_01171,Small,1,Bakery
OUT_01172,Small,0,Grocery
OUT_01173,Medium,1,Hotel
OUT_01174,Small,0,Grocery
OUT_01175,Large,3,Hotel
OUT_01176,Medium,1,SMMT
OUT_01177,Small,0,Bakery
OUT_01178,Large,3,Bakery
OUT_01179,Medium,1,SMMT
OUT_01180,Medium,1,Bakery
OUT_01181,Small,0,Grocery
OUT_01182,Medium,1,SMMT
OUT_01183,Small,0,Pharmacy
OUT_01184,Small,1,Bakery
OUT_01185,Small,0,Hotel
OUT_01186,Small,0,Hotel
OUT_01187,Small,0,Pharmacy
OUT_01188,Small,0,Pharmacy
OUT_01189,Small,1,Bakery
OUT_01190,Small,0,Pharmacy
OUT_01191,Medium,1,Pharmacy
OUT_01192,Small,1,Hotel
OUT_01193,Small,0,Grocery
OUT_01194,Small,0,Eatery
OUT_01195,Medium,2,SMMT
OUT_01196,Small,1,Hotel
OUT_01197,Large,2,Grocery
OUT_01198,Medium,1,SMMT
OUT_01199,Small,0,Grocry
OUT_01200,Small,0,Pharmacy
OUT_01201,Small,1,Grocery
OUT_01202,Small,0,SMMT
OUT_01203,Large,3,SMMT
OUT_01204,Medium,1,Eatery
OUT_01205,Small,1,Pharmacy
OUT_01206,Small,0,SMMT
OUT_01207,Extra Large,5,Bakry
OUT_01208,Small,0,Hotel
OUT_01209,,5,SMMT
OUT_01210,Medium,2,Eatery
OUT_01211,Medium,1,Hotel
OUT_01212,Extra Large,5,Pharmacy
OUT_01213,small,0,Kiosk
OUT_01214,Large,5,Eatery
OUT_01215,Large,4,Grocery
OUT_01216,Small,0,SMMT
OUT_01217,Large,4,Kiosk
OUT_01218,Medium,2,Grocery
OUT_01219,Small,0,Eatery
OUT_01220,Medium,1,Grocery
OUT_01221,Extra Large,3,Hotel
OUT_01222,Small,1,Pharmacy
OUT_01223,Medium,2,Hotel
OUT_01224,Medium,1,Eatery
OUT_01225,Medium,1,Grocry
OUT_01226,Small,0,Bakery
OUT_01227,Small,1,Kiosk
OUT_01228,Small,1,Eatery
OUT_01229,Small,1,Grocery
OUT_01230,Medium,1,Hotel
OUT_01231,Small,1,SMMT
OUT_01232,Small,0,Kiosk
OUT_01233,Medium,1,Grocery
OUT_01234,Small,1,Kiosk
OUT_01235,Medium,1,Pharmacy
OUT_01236,Large,2,SMMT
OUT_01237,Small,0,SMMT
OUT_01238,Medium,2,Kiosk
OUT_01239,Large,4,Kiosk
OUT_01240,Small,1,Pharmacy
OUT_01241,Extra Large,4,SMMT
OUT_01242,Small,0,SMMT
OUT_01243,Small,1,Kiosk
OUT_01244,Small,0,Pharmacy
OUT_01245,Small,0,Grocery
OUT_01246,Large,3,Pharmacy
OUT_01247,Small,1,Hotel
OUT_01248,Small,1,Pharmacy
OUT_01249,Small,0,Pharmacy
OUT_01250,Medium,2,Grocery
OUT_01251,Small,1,SMMT
OUT_01252,Small,1,Kiosk
OUT_01253,Large,2,Kiosk
OUT_01254,small,0,SMMT
OUT_01255,Small,0,SMMT
OUT_01256,Small,1,Eatery
OUT_01257,Small,0,Kiosk
OUT_01258,Medium,1,Bakery
OUT_01259,Small,0,Eatery
OUT_01260,Small,1,Kiosk
OUT_01261,Small,0,Eatery
OUT_01262,Large,4,SMMT
OUT_01263,Large,4,Hotel
OUT_01264,Small,1,Bakery
OUT_01265,Medium,1,Eatery
OUT_01266,Medium,2,Kiosk
OUT_01267,Large,4,Bakery
OUT_01268,Medium,1,Grocery
OUT_01269,Small,1,Eatery
OUT_01270,Large,5,Pharmacy
OUT_01271,Small,1,SMMT
OUT_01272,Medium,1,Bakery
OUT_01273,Large,2,Grocery
OUT_01274,Small,1,Hotel
OUT_01275,Small,0,Grocery
OUT_01276,Small,0,Grocery
OUT_01277,Small,0,Bakery
OUT_01278,Small,1,Grocery
OUT_01279,Medium,1,Hotel
OUT_01280,Small,0,Pharmacy
OUT_01281,Medium,1, Eatery 
OUT_01282,small,2,Eatery
OUT_01283,Small,0,Grocry
OUT_01284,Medium,2,Kiosk
OUT_01285,Small,1,Hotel
OUT_01286,Small,0,Hotel
OUT_01287,Large,2,Hotel
OUT_01288,Large,4,Pharmacy
OUT_01289,Small,0,Pharmacy
OUT_01290,Medium,2,Kiosk
OUT_01291,Large,2,Grocery
OUT_01292,Large,2,Bakery
OUT_01293,Medium,1,Kiosk
OUT_01294,Small,0,Eatery
OUT_01295,Medium,2,Pharmacy
OUT_01296,Small,0,Grocery
OUT_01297,Small,0,Pharmacy
OUT_01298,Medium,2,Pharmacy
OUT_01299,Extra Large,2,Pharmacy
OUT_01300,Medium,2,SMMT
OUT_01301,Small,0,Pharmacy
OUT_01302,Small,0,Pharmacy
OUT_01303,Small,0,Eatery
OUT_01304,Large,3,Bakery
OUT_01305,Small,1,Kiosk
OUT_01306,Medium,1,Grocery
OUT_01307,Medium,2,Pharmacy
OUT_01308,Small,0,Bakery
OUT_01309,Small,1,Grocery
OUT_01310,Small,0,Kiosk
OUT_01311,Small,0,Grocery
OUT_01312,Small,0,Kiosk
OUT_01313,Small,0,Hotel
OUT_01314,Medium,1,Hotel
OUT_01315,Small,0,Eatery
OUT_01316,Extra Large,4,Hotel
OUT_01317,Small,0,Hotel
OUT_01318,Small,0,SMMT
OUT_01319,Small,0,Eatery
OUT_01320,Small,0,Grocery
OUT_01321,Small,0,Grocery
OUT_01322,Small,1,Pharmacy
OUT_01323,Medium,1,Eatery
OUT_01324,Small,0,Kiosk
OUT_01325,Medium,1,Grocery
OUT_01326,Small,1,Hotel
OUT_01327,Small,0,Grocery
OUT_01328,Small,0,Pharmacy
OUT_01329,Small,1,Pharmacy
OUT_01330,Small,0,SMMT
OUT_01331,Large,5,Grocery
OUT_01332,Medium,2,Eatery
OUT_01333,Small,0,Grocery
OUT_01334,Medium,1,Grocery
OUT_01335,Small,0,Pharmacy
OUT_01336,Small,1,Bakery
OUT_01337,Small,0,Grocery
OUT_01338,Large,4,Hotel
OUT_01339,Small,0,Pharmacy
OUT_01340,Small,1,Pharmacy
OUT_01341,Small,0,Grocery
OUT_01342,Medium,1,Pharmacy
OUT_01343,small,1,Bakery
OUT_01344,Small,0,Kiosk
OUT_01345,Small,0,Kiosk
OUT_01346,Medium,2,Hotel
OUT_01347,Medium,1,Bakery
OUT_01348,Medium,2,SMMT
OUT_01349,Small,1,Pharmacy
OUT_01350,Medium,1,Grocery
OUT_01351,Small,0, Eatery 
OUT_01352,Large,2,Grocery
OUT_01353,Small,0,Pharmacy
OUT_01354,Small,0,Pharmacy
OUT_01355,Large,4,Bakery
OUT_01356,Medium,2,Hotel
OUT_01357,Small,0,Grocery
OUT_01358,Medium,1,Hotel
OUT_01359,Small,1,Bakry
OUT_01360,Medium,2,Hotel
OUT_01361,Small,0,Pharmacy
OUT_01362,Extra Large,4,Grocery
OUT_01363,Small,0,Bakery
OUT_01364,Medium,1,Eatery
OUT_01365,Small,0,Hotel
OUT_01366,Medium,1,Pharmacy
OUT_01367,Medium,1,Eatery
OUT_01368,small,1,Eatery
OUT_01369,Large,3,SMMT
OUT_01370,Small,0,SMMT
OUT_01371,Small,0,Hotel
OUT_01372,Medium,2,SMMT
OUT_01373,Medium,2,Hotel
OUT_01374,Medium,1,Eatery
OUT_01375,Large,4,Grocery
OUT_01376,Extra Large,3,Pharmacy
OUT_01377,Medium,2,Kiosk
OUT_01378,Small,0,Eatery
OUT_01379,Small,0,Bakery
OUT_01380,Medium,2,Eatery
OUT_01381,Small,0,Hotel
OUT_01382,Large,2,Bakery
OUT_01383,Medium,2,Pharmacy
OUT_01384,Small,1,Grocry
OUT_01385,Medium,1,Eatery
OUT_01386,Medium,1,SMMT
OUT_01387,small,0,Bakry
OUT_01388,Small,0,Kiosk
OUT_01389,Large,5,Hotel
OUT_01390,Small,1,Eatery
OUT_01391,Large,3,Eatery
OUT_01392,Small,0,Kiosk
OUT_01393,Small,0,Pharmacy
OUT_01394,Small,0,Kiosk
OUT_01395,Medium,2,Bakery
OUT_01396,Large,5,Bakery
OUT_01397,Small,0,Kiosk
OUT_01398,Small,0,Kiosk
OUT_01399,Small,0, Eatery 
OUT_01400,Large,2,Pharmacy
OUT_01401,Medium,2,Pharmacy
OUT_01402,Small,1,Kiosk
OUT_01403,Medium,1,Grocery
OUT_01404,Small,1,Kiosk
OUT_01405,small,2,Grocery
OUT_01406,Small,0,Pharmacy
OUT_01407,Small,0,Grocry
OUT_01408,Medium,1,Grocry
OUT_01409,Large,2,Grocery
OUT_01410,Large,4,Grocery
OUT_01411,Large,4,Grocery
OUT_01412,Medium,1,Grocery
OUT_01413,Medium,2,Grocry
OUT_01414,Small,0,Bakery
OUT_01415,Small,0,Hotel
OUT_01416,Small,1,Pharmacy
OUT_01417,Medium,2,SMMT
OUT_01418,Medium,2,Kiosk
OUT_01419,Medium,2,Bakery
OUT_01420,Large,2,Kiosk
OUT_01421,Small,1,Grocery
OUT_01422,Small,0,Hotel
OUT_01423,Small,0,Grocery
OUT_01424,small,5,SMMT
OUT_01425,Medium,1,SMMT
OUT_01426,Small,0,Grocery
OUT_01427,small,0,Grocery
OUT_01428,Medium,1,SMMT
OUT_01429,Small,0,Bakery
OUT_01430,Small,0,Bakery
OUT_01431,Small,0,SMMT
OUT_01432,Small,1,Kiosk
OUT_01433,Small,0,SMMT
OUT_01434,Small,1,SMMT
OUT_01435,,2,Kiosk
OUT_01436,Medium,1,SMMT
OUT_01437,Large,3,Grocry
OUT_01438,Small,0,Eatery
OUT_01439,Medium,1,Pharmacy
OUT_01440,Extra Large,2,Hotel
OUT_01441,Medium,2,Eatery
OUT_01442,Medium,1,Grocery
OUT_01443,,1,SMMT
OUT_01444,Medium,1,Hotel
OUT_01445,Medium,1, Eatery 
OUT_01446,Small,0,Hotel
OUT_01447,Large,3,Bakery
OUT_01448,Medium,2,Bakry
OUT_01449,Medium,1,Kiosk
OUT_01450,Small,0,Pharmacy
OUT_01451,Medium,1,Hotel
OUT_01452,Small,0,Pharmacy
OUT_01453,Large,3,Pharmacy
OUT_01454,Small,0,SMMT
OUT_01455,Small,0,Pharmacy
OUT_01456,Small,0,SMMT
OUT_01457,Small,0,Eatery
OUT_01458,Medium,1,Pharmacy
OUT_01459,Small,0,Bakry
OUT_01460,Medium,1,Pharmacy
OUT_01461,Large,4,Kiosk
OUT_01462,Small,0,Grocry
OUT_01463,Small,1,Pharmacy
OUT_01464,Small,1,Eatery
OUT_01465,Small,1,Grocry
OUT_01466,Small,0,Kiosk
OUT_01467,Small,0,SMMT
OUT_01468,Small,0,Grocry
OUT_01469,Small,0,Grocery
OUT_01470,Medium,2,Grocery
OUT_01471,Extra Large,3,Bakry
OUT_01472,Extra Large,2,Bakery
OUT_01473,Large,2,Grocry
OUT_01474,Small,1,Bakery
OUT_01475,Small,1,SMMT
OUT_01476,Medium,2,Pharmacy
OUT_01477,Small,0,Grocery
OUT_01478,Small,0,Eatery
OUT_01479,Small,1,Hotel
OUT_01480,Small,0,Bakery
OUT_01481,Large,5,Pharmacy
OUT_01482,Small,0,Pharmacy
OUT_01483,Medium,2,Grocery
OUT_01484,Small,1,Eatery
OUT_01485,Large,5,Kiosk
OUT_01486,Small,1,Hotel
OUT_01487,Small,0,Bakry
OUT_01488,Small,0,Bakery
OUT_01489,Small,0,Pharmacy
OUT_01490,Medium,1,Grocery
OUT_01491,Small,0,Hotel
OUT_01492,Small,0,Bakery
OUT_01493,Small,0,SMMT
OUT_01494,Small,0,Kiosk
OUT_01495,Medium,2,Kiosk
OUT_01496,Small,0,Bakery
OUT_01497,Medium,1,Hotel
OUT_01498,Medium,1,Grocery
OUT_01499,Medium,2,Grocery
OUT_01500,Large,2,Bakery
OUT_01501,Small,0,Eatery
OUT_01502,Medium,2,Bakery
OUT_01503,Large,4,Hotel
OUT_01504,Medium,1,Hotel
OUT_01505,Extra Large,3,Bakery
OUT_01506,Large,3,Kiosk
OUT_01507,Large,4,Pharmacy
OUT_01508,Small,1,Grocery
OUT_01509,Small,0,Hotel
OUT_01510,Medium,1,SMMT
OUT_01511,Small,1,Bakery
OUT_01512,Small,0,Pharmacy
OUT_01513,Small,1,Kiosk
OUT_01514,Extra Large,2,Hotel
OUT_01515,Small,0,Eatery
OUT_01516,Small,1,Eatery
OUT_01517,Small,1,Bakery
OUT_01518,Medium,2,Eatery
OUT_01519,Small,1,Eatery
OUT_01520,Large,3,Bakery
OUT_01521,Medium,2,Eatery
OUT_01522,small,0,Eatery
OUT_01523,Medium,2,Kiosk
OUT_01524,Medium,2,Kiosk
OUT_01525,Small,0,Hotel
OUT_01526,Medium,2,SMMT
OUT_01527,Large,5,Grocery
OUT_01528,Extra Large,5,Pharmacy
OUT_01529,Small,1,Bakery
OUT_01530,Small,0,Grocery
OUT_01531,Small,1,Bakery
OUT_01532,Large,4,Eatery
OUT_01533,Small,0,Grocery
OUT_01534,Small,0,Grocery
OUT_01535,Small,0,Pharmacy
OUT_01536,Small,1,Pharmacy
OUT_01537,Small,1,Bakery
OUT_01538,Small,1,Grocery
OUT_01539,Small,1,SMMT
OUT_01540,Large,2,Pharmacy
OUT_01541,small,1,Bakery
OUT_01542,Small,0,Bakry
OUT_01543,Small,0,Eatery
OUT_01544,Small,1,Bakery
OUT_01545,Medium,1,Grocery
OUT_01546,Medium,1,Pharmacy
OUT_01547,Medium,2,Hotel
OUT_01548,Small,1,Eatery
OUT_01549,Medium,1,Hotel
OUT_01550,Medium,1,SMMT
OUT_01551,Small,0,Kiosk
OUT_01552,Medium,1,Bakery
OUT_01553,Medium,1,Hotel
OUT_01554,Extra Large,2,Pharmacy
OUT_01555,Small,0,Kiosk
OUT_01556,Small,0,Kiosk
OUT_01557,Extra Large,4,Pharmacy
OUT_01558,Small,0,Grocery
OUT_01559,Large,3,SMMT
OUT_01560,Large,3,Kiosk
OUT_01561,Small,0,Hotel
OUT_01562,Small,0,Eatery
OUT_01563,Medium,1,Kiosk
OUT_01564,Small,0,Grocry
OUT_01565,Medium,2,Pharmacy
OUT_01566,Small,0,Hotel
